sentence_column_name|tag_column_name
Tiimaris registrerade aktiekapital är X X X aktier per idag.|1
Det finska läkemedelsföretaget Orion redovisar ett resultat före skatt på X,X miljoner euro under tredje kvartalet X, upp från X,X miljoner euro under motsvarande period X.|2
ALEXANDRIA, Va., X dec. - USA-patent nr. X X X , utfärdat den X december , tilldelades Outotec Oyj ( Esbo , Finland ) .|1
Den finska massa- och pappersmaskintillverkaren Vaahto Group Oyj ökade till en nettovinst på X,X miljoner euro på X,X miljoner dollar under räkenskapsåret X-X, som slutade den X augusti X, från en nettoförlust på X X euro på X X euro under räkenskapsåret X-X.|2
Ordern inkluderar X fartygskranar som kommer att levereras till X containermatare som ska byggas på Wenchong-varvet i Kina.|1
Varuhusförsäljningen förbättrades med X % till X X,X miljoner euro.|2
Luna tog en femte plats på sex under X, ett skott bakom spanska Beatriz Recari och tyska Martina Eberl, medan den walesiska spelaren Becky Brewerton var den högst placerade brittiska slutaren, och delade sjunde platsen på tre under X efter att ha skjutit X.|1
Håll utkik efter kuddfodral i vintage tyg, kaffekannor från X-talet, keramiska uppläggningsfat, cocktailglas och festfat i rostfritt stål.|1
BasWares VD Ilkka Sihvo kommenterar i samband med delårsrapporten: Som helhet lyckades BasWare väl under andra kvartalet X.|2
Uppfinnarna är Ridge Justin, Bao Yiliang och Karczewicz Marta.|1
Nokia har tillräckligt många användare för att göra det lika bra.|1
Under X kommer Talentum att offentliggöra tre delårsrapporter - QX (januari - mars) fredagen den X april X - QX (april - juni) fredagen den X juli X - QX (juli - september) fredagen den X oktober X .|1
Affecto förväntar sig att dess omsättning för hela X kommer att öka från X års nivå då den nådde X miljoner euro.|2
Pollster Lee Carter om ökande brottslighet i amerikanska städer.|0
Den största omstruktureringen är planerad för Italien, där förhandlingar om cirka X nedskärningar ska inledas idag, noterade företaget.|0
Elcoteq SE är noterat på Nasdaq OMX Helsinki Ltd.|1
En snabb &quot;one-stop-shop&quot; för att förstå företaget.|1
Innan FKI har John Jiang arbetat i flera generaldirektörer eller senior affärskonsulttjänster för internationella företag i Kina.|1
Vaisala Group är ett framgångsrikt internationellt teknikföretag som utvecklar, tillverkar och marknadsför elektroniska mätsystem och produkter.|2
Det finska sportutrustningsföretaget Amer Sports sa att det har beslutat att säga upp X anställda från sin Salomon-division i Frankrike.|0
Vaisala Oyj Pressmeddelande X september X Vaisala har tecknat ett avtal om att sälja sin syremätningsteknik och verksamhet till SICK Maihak GmbH.|2
De tillväxtmarknader som Raisio hittills valt att gå in på präglas av relativt låg matkonsumtion per capita.|1
Rörelseförlusten för enheten Pulp &amp; Paper Machinery var över X miljoner euro i september X - augusti X, jämfört med en vinst på X,X miljoner euro ett år tidigare.|0
Vanhanen sa att strejken skulle vara &quot;extremt skadlig&quot; när omkring X X deltagare och reportrar börjar anlända till Finland för det endags EU-toppmötet med Rysslands president Vladimir Putin i Lahtis, cirka X kilometer (X miles) norr om Helsingfors.|0
TeliaSoneras underliggande resultat inkluderade dock X miljoner skr i positiva engångsposter, så den justerade underliggande EBITDA uppgår faktiskt till X,X miljarder skr, klart under förväntningarna, sa analytiker.|0
Återköpet av obligationerna genomfördes på den öppna marknaden i enlighet med avsnitt X f i villkoren för de konvertibla obligationerna.|1
Obligationen, med en löptid på fem år, ingår i bankens inhemska obligationsprogram.|1
Våra kunder kommer från följande länder: Storbritannien, USA, Spanien, Frankrike, Italien, Tyskland, Kina, Hongkong, Sverige, Norge, Nederländerna, Österrike, Belgien, Schweiz, Tjeckien, Finland, Kanada, Ryssland, Ukraina, Danmark, Irland , Sydkorea och Liechtenstein .|1
Endast föraren var kvar i bilen tillsammans med den misstänkte, som kidnappades och tvingades under pistolhot att köra till Durham.|0
Guldbaggar förbli fasta under kraftigt ökande covid-X i Asien|1
Och det är precis vad som hände en ny vardag när en bagare från East Haven togs in för att påminna invånarna om påsktraditionen att göra vete- och rispajer.|1
Omsättningen för vegetabilisk olja ökade till X,X miljoner euro från X,X miljoner euro.|2
Lemcon har också tecknat ett förkontrakt om köp av hela parkens X hektar stora område.|2
Den steg med X,X % och med X,X % i Finland respektive utomlands till X miljoner euro och X,X miljoner euro på grund av en tillväxt på X % i Ryssland.|2
Koncernens omsättning X uppgick till X miljoner euro och företaget sysselsätter för närvarande cirka X personer.|1
Efter att ha köpt Eukor Car Carriers X procents andel är Grimaldi Group nu ensam ägare till den svenska roll-on, roll-off hamnen i Wallhamn.|1
Samarbetet med airBaltic förväntas leda till att Finncomm övergår till ägandet av airBaltic i tid.|1
Aktier kommer att förvärvas i enlighet med X § i reglerna för NASDAQ OMX Helsinki och andra regler som gäller för förvärv av egna aktier.|1
Ruukki har tecknat ett kontrakt för att leverera och installera stålkonstruktionerna för en bro över Kyronsalmisundet i Nyslott, Finland.|2
LLC , en leverantör av röst - och datahanteringslösningar till trådlösa företag med verksamhet över hela världen , kommer att överföra sin distributionsverksamhet i USA till den finska mobiljätten , som inkluderar anläggningsarbeten och tjänster för anläggningsförvärv .|1
CapMan har fyra investeringsområden (CapMan Buyout, CapMan Technology, CapMan Life Science och CapMan Real Estate), och vart och ett av dem har ett dedikerat team.|1
Ryssland stod för X % av magasinsdivisionens intäkter, eller X,X miljoner euro (X,X miljoner USD) X, USA för X %.|1
Marimekko Groups nettoomsättning för helåret beräknas öka med cirka X %.|2
Mer än X volontärer från Fiskars, trädgårdsverktygsföretaget, Home Depot (NYSE: HD), staden Baltimore och grannskapet arbetar just nu för att skapa en trädgårdsfristad - på en enda dag.|2
Förlusten efter utspädning per aktie var X,X EUR mot X,X EUR.|2
Laakso kommer att ansvara för HKScans HR-funktioner och för deras utveckling inom alla koncernens marknadsområden.|1
Neste Oil kommer att erbjuda outplacementtjänster till de X anställda som ska reduceras.|1
I oktober rapporterade UPM en nettoförlust på X miljoner USD X miljoner euro för tredje kvartalet jämfört med en nettovinst på X miljoner euro X.|0
Bolagets koncernmässiga rörelsevinst uppgick till X,X miljoner euro, en ökning från X,X miljoner euro på årsbasis.|2
Värdet på kontraktet är totalt X miljoner USD.|1
Aktieterminer blir negativa före arbetsdata.|0
Målet är en betydande expansion i Finland och i norra Östersjöområdet.|1
Dessutom tillhandahålls en sexårig historisk analys för denna marknad.|1
Den förvärvade verksamhetens huvudsakliga tillgång är en mobil autentiserings- och signeringslösning, märkt som Tectia MobileID, som tillhandahåller autentisering till webbe-post, SSL-VPN, MS SharePoint, Tectia Secure Solutions och andra applikationer och resurser.|1
Sullivan sa att några av styrelserna &quot; verkligen innebär mycket arbete , och att folk borde få betalt för sin tid . &#X;&#X;|1
Clausen vägrade dock att kommentera alternativet att Nordea skulle överväga att köpa in sig i Citadele Bank.|1
Nettoomsättningen uppgick till X,X miljoner euro , en ökning från X,X miljoner euro under motsvarande period X .|2
Alma Media Corporation PRESSMEDDELANDE X mars X TYRV+_+_N SANOMAT-KÖP BEKRÄFTET Tyrv+Æ+Æn Sanomat Oy:s affärsverksamhet kommer att överföras till Suomen Paikallissanomat Oy.|1
Finsk utvecklare och tillverkare av mobiltelefonladdare Salcomp Plc OMX Helsinki : SALXV sänkte onsdagen den X november sin uppskattning av omsättningen för hela året.|0
Företaget sa också att utbyggnaden av det danska XG-nätet fortsätter och att man räknar med att täcka X % av den danska befolkningen X.|1
EU-kommissionen sa tidigare att den hade bötfällt ThyssenKrupp, United Technologies Corps Otis, Schindler AG och Kone Oyj på totalt X,X miljoner euro för påstådd kartellaktivitet på hissmarknaden som sträckte sig tolv år tillbaka i tiden.|0
Finska Suominen Corporation som tillverkar våtservetter, nonwovens och flexibla förpackningar inleder förhandlingar mellan arbetsgivare och anställda vid sin fabrik i Tammerfors i Finland för att säga upp cirka X anställda.|0
Vi har skräddarsytt våra lösningar för att möta Solels tekniska krav, och resultatet är både kostnadseffektiv tillverkning och reflektorer av högsta kvalitet. &#X;&#X;|2
Så för närvarande hade Nokian däck kontraktet för däckproduktion i Kina.|1
Nokia är bara intresserade av att ta ut Nokia på marknaden. &#X;&#X;|1
Byggnadsarbetet av Helsingfors Musikcentrum startar i höst och den totala kostnaden för projektet beräknas till X miljoner euro.|1
ENP Newswire - X mars X Utgivningsdatum - X - Totalt X X Talvivaara Mining Company Plcs nya aktier tecknades under perioden X januari X till X februari X under bolagets optionsrätter XA.|1
Alliansen syftar till att använda mobila datorer, netbooks, surfplattor, mediafoner, anslutna TV-apparater och infotainmentsystem i fordon.|1
Avkastningen på sysselsatt kapital ökade med X,X procentenheter till X,X %.|2
&quot;Vi har blivit övertygade om att vi kan göra det väldigt snabbt,&quot; sa han till finska affärsreportrar.|1
Nu har Nokia meddelat lanseringen av Cykelladdare Kit som är kompatibelt med alla Nokia-telefoner som har ett X mm laddningsgränssnitt.|1
Microsoft investerar X miljard USD i Malaysia för att upprätta datacenter|1
Målet är att säkra företagets lönsamhet och konkurrenskraft.|1
Medlemmarna i ledningsgruppen kommer att bidra till omställningsåtgärderna med en tillfällig lönesänkning på X %.|2
I enlighet med villkoren för Alma Medias optionsprogram X var aktieteckningskursen för XA optionsrätter X,X EUR per aktie och det bokförda motvärdet X,X EUR per aktie.|1
Banken ser en potential för Getingeaktien att stiga.|2
Dessa åtgärder förväntas ge årliga kostnadsbesparingar på X,X miljoner euro från och med X .|2
Marknadsföringen kommer att använda Tikkurilas befintliga infrastruktur och lokala kunskap i Ryssland.|1
Det är dock nödvändigt att stärka företagets verksamhet.|1
Bolaget ska försöka anpassa verksamheten genom tillfälliga permitteringar av olika varaktighet, arbetstidsförläggning, utbildning och utvecklingsinsatser.|1
Förlusten före skatt uppgick till X miljoner euro jämfört med en förlust på X miljoner euro under motsvarande period.|0
Mercator kommer att använda programvaran för sin logistik-, detalj- och grossistverksamhet i Slovenien och dess andra marknader i sydöstra Europa.|1
Ragutis, som kontrolleras av det finska bryggeriet Olvi, uppnådde en ölförsäljning på X,X procent till X,X miljoner liter och hade en marknadsandel på X,X procent.|2
CityX-användare kan söka efter bostäder och fastigheter i alla områden där CityX är verksamt, även utanför det egna landet.|1
Företaget förväntar sig att nettoomsättningen kommer att öka avsevärt från X .|2
Efter undertecknandet är det totala beloppet av Aspos revolverande kreditavtal X miljoner euro, vilket ersätter de tidigare gällande avtalen på X miljoner euro.|1
Vinsten per aktie sjönk till X,X EUR från X,X EUR.|0
Domstolens beslut kommer också att främja verklig konkurrens inom tjänster|1
Utrustningen är avsedd för Bollore Africa Logistics terminal Societe d&#X;Exploitation du Terminal de Vridi SETV i Abidjan, Elfenbenskusten och leveransen är planerad att starta i mars X.|1
Det är en besvikelse att se planen vikas.|0
Det tyska företaget har också tecknat ett koddelningsavtal med en annan Oneworld-medlem -- American Airlines Inc , en del av USA - baserade AMR Corp ( NYSE : AMR ) .|2
En priskategori är för samtal på den föredragna operatörens nät och en annan för samtal i andra operatörers nät.|1
Stockholm den X mars X Om Cybercom Cybercom Group är ett högteknologiskt konsultföretag som erbjuder global sourcing för end-to-end-lösningar.|1
HKScan, med huvudkontor i Åbo, Finland, är en ledande nordeuropeisk livsmedelskoncern med X X anställda i nio länder.|1
Företaget har sitt huvudkontor i denna stad och är nästan X år gammalt och fokuserar på vetenskapsbaserad innovation och teknik för miljömätning.|1
Storengy är företaget GDF SUEZ som är dedikerat till underjordisk lagring av naturgas.|1
Anttilas nätvaruhus - NetAnttila - har en etablerad position som den mest kända, mest besökta och mest handlade nätbutiken i Finland.|1
Detta inkluderar en förändring på X,X miljoner euro i verkligt värde på förvaltningsfastigheter.|1
Den brasilianska icke-vinstdrivande interbanken Camara Interbancaria de Pagamentos CIP har förvärvat lösningar från den amerikanska leverantören av affärsintegrationslösningar Sterling Commerce, säger det sistnämnda företaget i ett uttalande.|2
